
|Tobys Traumtoller Zirkus-In luftiger Hoehe / Zirkus im Dunkeln|In luftiger Hoehe?Li und Ling moechten eine neue sensationelle Nummer mit dem Rhoenrad zeigen, doch sie kommen nicht wirklich weiter. Sie bitten Toby um Hilfe. Als Toby Freddos und Claras neue Nummer mit drehenden Tellern, Ballons und Federn sieht, ha t er eine gute Idee fuer das Rhoenrad.?Zirkus im Dunkeln?Was ist da nur los? Ploetzlich steht das Raketen-Karussell still, der Dolores' Wasserkocher bleibt kalt und im Zirkuszelt stehen Li und Ling beim UEben im Dunkeln. Thor erkennt das Problem: Der S tromgenerator hat kein Benzin mehr. Aber keiner weiss, wo der Benzinkanister ist und die Vorstellung beginnt jeden Moment. Schnellstmoeglich muss eine Loesung her, wie der Zirkus auch ohne Benzin mit Strom versorgt werden kann.?Regie: Andy Burns, Barr y Purves?Buch/Autor: Rachel Murrell, David Bonner, Helena Smee, Jeremy Crane, Oliver Ellis, Wayne Jackman?Musik: Paul K. Joyce|Sophia|/mnt/Aufnahmen/Sophia/20160419 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?In der "Sendung mit dem Elefanten" sind heute alle in Bewegung. In einem Musikvideo geht's mit einer selbstgebastelten Seifenkiste ueber Stock und Stein. Jona hilft seinem Vater im Garten beim Stapeln von Feuerholz: Das ist gar nicht so einfach! Mama Siebenschlaefer putzt die Kueche und Bobo faehrt auf de m Wischmopp mit. Anke "tanzt" Elektrogeraete: Wie der Mixertanz wohl aussieht? Dominosteine fallen in einer faszinierenden Zeitlupenaufnahme Stein fuer Stein um. Und Tanja und Andre zeigen einen tollen Trick, wie man an einer Hand bis 12 zaehlen kann. ?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160419 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Das unsichtbare Trampolin?Ted laeuft beim Ballspielen in eine Art elektromagnetisches Feld, das ihn abprallen laesst, da er aus Metall ist. Fuer Menschen ist es kein Problem. Als etwas spaeter die Versorgungskapsel kommt, droht sie abzustuerzen. Die Mon dforscher kommen auf die Idee, die Versorgungskapsel mit dem elektromagnetisch aufgeladenen Edelstein vor dem Boden abzubremsen, damit sie dann weich in einem Mond-Pilze-Feld landen kann.?Der Fadentrick?Ecky hat einen Pullover fuer Dolores gestrickt , der aber leider viel zu klein ausgefallen ist, jetzt bekommt Wuffel ihn. Als sie den Pulli Klara und Ted zeigen wollen, faellt ihnen ein, dass die zu einer Expedition in die Nebelhoehle aufgebrochen sind. Das ist aber schon eine Weile her, und so m achen sie sich ein bisschen Sorgen. An Wuffels Pulli ist inzwischen eine Masche aufgegangen, er zieht einen roten Faden hinter sich her. Ecky repariert das gute Stueck. Klara und Ted melden sich per Funk, sie haben sich in der Hoehle verlaufen. Jim ue berlegt am Eingang der Hoehle, wie er sicher zu ihnen gelangen kann. Rufen ist viel zu undeutlich, Spuren gibt es auf dem Felsboden nicht. Dann kommt ihm die Idee, Wuffels losen Pullifaden als Wegweiser zu nehmen und so koennen sie die beiden Verirrt en schliesslich aus ihrer Klemme befreien.?Regie: Alex Busby, Peter Huggan, Benny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160419 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
|Wunderbare Reise des kleinen Nils Holgersson mit den Wildgaensen|Asa und Maats?Endlich in Lappland angekommen, treffen Nils, Kruemel und Gorgo wieder mit den Wildgaensen zusammen. Aber auch die beiden Nachbarskinder Asa und Klein-Maats haben sich auf den weiten Weg nach Norden gemacht. Sie suchen ihren Vater, der sie nach dem Tod der Mutter verlassen hatte. Nils findet die verzweifelten Kinder, die nicht mehr weiter wissen. Er bringt sie zu den Lappen in ein Zeltdorf. Dort, so glaubt er, hat er den Vater gesehen. Oder war es doch ein Irrtum??Regie: Hisajuki Toriumi?Buch/Autor: Marty Murphy?Musik: Karel Svoboda|Sophia|/mnt/Aufnahmen/Sophia/20160419 1156 - KiKA - Wunderbare Reise des kleinen Nils Holgersson mit den WildgA?nsen.eit
|Tobys Traumtoller Zirkus-Piraten Ahoi! / Strippensalat|Piraten Ahoi!?Thor findet hinten im Zirkuslastwagen ein grosses Holzfass. Toby entdeckt, dass es randvoll mit Piraten-Kostuemen ist. Das inspiriert die Zirkusmitglieder zu einer Vorstellung, bei der sich alles um das Thema "Piraten" drehen soll. Sie lassen sich zahlreiche neue Nummern einfallen und Jango komponiert sogar ein neues Lied. Thor bastelt waehrenddessen an einer ganz besonderen UEberraschung fuer den Abend - aber die ist streng geheim!?Strippensalat?Toby kramt sein wieder Jo-Jo hervor und moechte seine alten Tricks in die Vorstellung am Abend einbauen. Die Ideen passen auch gut zu Li und Lings Baendernummer und es soll am Abend ein grosses Baenderspekatakel geben. Momo will das Jo-Jo ebenfalls ausprobieren, verheddert sich aber dabe i heillos. Als Thor ihn gerade befreit hat, kommt Freddo mit dem Einrad angesaust und zerreist die Schnur. Ist das Baenderspektakel damit Geschichte oder schafft Thor es doch noch, das Jo-Jo bis zum Abend wieder ganz zu bekommen??Regie: Andy Burns, Barry Purves?Buch/Autor: Rachel Murrell, David Bonner, Helena Smee, Jeremy Crane, Oliver Ellis, Wayne JackmansEmpty, Claire R?Musik: Paul K. Joyce|Sophia|/mnt/Aufnahmen/Sophia/20160420 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?In den Lach- und Sachgeschichten sind heute alle unter wegs. Ein Kind setzt aus einzelnen Teilen Tiere zusammen - dazu gibt's sogar ein Gedicht! Bobo Siebenschlaefer besucht den Rummelplatz und wird in eine wilde Autoscooterfahrt verwickelt. Alma faehrt mit der Faehre ueber den Rhein und darf sogar dem Ste uermann ueber die Schulter schauen. Robert Metcalf singt ein Lied ueber Schiffe. Und Tanja und Andre verabschieden sich mit einer Raetselfrage, bei der es um ein Wassertier geht.?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenba ch, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160420 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Ein Stern in Not?Jim, Rover und Ecky warten am groessten Geysir von Luna 22 auf seinen Ausbruch. Ecky untersucht gerade eine gummiartige Efeu-Art. Der Ausbruch erfolgt wie immer ganz puenktlich, das Wasser schiesst nach oben. Die Mondforscher sind beei ndruckt. Etwas spaeter faellt ein kleiner Meteorit vom Himmel herunter. Eine Untersuchung in Munaluna ergibt, dass es ein heruntergefallener Stern ist. Er kann sogar Laute von sich geben und Pixel uebersetzt. Der Stein will wieder an seinen Platz im H immel. Die Mondforscher ueberlegen, wie sie ihn wieder dorthin bekommen koennten. Jim faehrt zu einem Berg und will den Stern von dort nach oben werfen, dass klappt aber nicht. Auch als sie ihn mit den elastischen Efeu hochschiessen wollen, haben sie k einen Erfolg. Dann kommt Jim auf die Idee, den Stein auf das Geysirloch zu legen. Der naechste Ausbruch schiesst ihn dann tatsaechlich wieder zurueck.?Aus Alt mach Neu!?Auf einen Mond-Spielplatz sind grosse Gegenstaende gestuerzt, eine alte Rakete, ein Ra umrad, und ein grosses flaches Metallstueck. Die Mondforscher versuchen zunaechst, die Teile an eine andere Stelle zu transportieren, dadurch werden sie den Mondmuell aber nicht los. Sie kommen auf die Idee, die einzeln unbrauchbaren Teile zu einem Spi elplatz-Karussell zusammenzubauen.?Regie: Alex Busby, Peter Huggan, Benny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160420 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
|Wunderbare Reise des kleinen Nils Holgersson mit den Wildgaensen|Fruehling in Lappland?Fruehling in Lappland! Die Wildgaense haben sich zu Paaren zusammengefunden und sind ganz mit dem Bau der Nester beschaeftigt. Lasse und Gustar haben sich beide in Siri verliebt. Aber waehrend Gustar ganz sicher ist, dass Siri ihn erwaehlen wird, glaubt der tollpatschige Lasse nicht an sein Glueck. In seinem Kummer will er Akkas Schar verlassen. Da holen ihn die anderen zurueck. Siri muss sich endlich entscheiden.?Regie: Hisajuki Toriumi?Buch/Autor: Marty Murphy?Musik: Karel Sv oboda|Sophia|/mnt/Aufnahmen/Sophia/20160420 1156 - KiKA - Wunderbare Reise des kleinen Nils Holgersson mit den WildgA?nsen.eit
|Tobys Traumtoller Zirkus-Fussball in der Manege / Tipptopp Neu|Fussball in der Manege?Freddo will am Abend in der Vorstellung etwas mit einem Fussball vorfuehren, entpuppt sich aber leider als totale Fussballniete. Also laedt Dolores einfach den Trainer des FC Gruenhausen als Coach fuer Freddo in den Zirkus ein. Auch der Profi ist von Freddos Leistung wenig ueberzeugt, erkennt aber dafuer in Thor ein wahres Fussballass. Er raet Toby, ihn am Abend bei der Nummer mitmachen zu lassen und ploetzlich ist Thor der Fussballer. Aber was sollen sie nur mit dem tollpatschigen Freddo anstellen??Tipptopp Neu?Toby bekommt einen neuen Zirkusdirektor-Hut und Dolores findet, dass dazu eigentlich auch ein brandneues Programm gehoert. Aber sie glaubt nicht, dass Toby es bis zum Abend schafft, so viele neue Nummern zu planen. Au ch Toby muss feststellen, dass es einer gehoerigen Portion Einfallsreichtum bedarf, sich fuer alle Artisten spannende Kunststuecke auszudenken. Ob Toby es schafft, bis zum Abend eine tipptopp neue Vorstellung auf die Beine zu stellen??Regie: Andy Burn s, Barry Purves?Buch/Autor: Rachel Murrell, David Bonner, Helena Smee, Jeremy Crane, Oliver Ellis, Wayne Jackman?Musik: Paul K. Joyce|Sophia|/mnt/Aufnahmen/Sophia/20160421 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?In der "Sendung mit dem Elefanten" wird heute draussen gespielt. Bobo Siebenschlaefer bekommt Besuch von Hund Pucki und macht ihm alles nach. David und Red machen einen Ausflug zur Burg und suchen einen Platz fuer ihr Picknick: Wie immer auf Englisch. Anke und Denis stellen ganz besondere Bauernweisheite n vor. Philip malt einer Brille ein Gesicht. Zwei kleine Woelfe sind nachts im Wald unterwegs. Und Andre und Wolfram verabschieden sich mit dem Spiel "Der Mond ist rund".?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Le ona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160421 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Das magische Mond-Fliegbrett?Klara erfindet zum Spass ein fliegendes Skateboard. Ein anderes, ganz neues und wertvolles Werkzeug faellt in eine enge Mond-Spalte und kann nicht mithilfe der ueblichen Fahrzeuge aus Jims Fahrzeugpark geborgen werden. Sie sind alle zu gross. Das Skateboard aber ist schmal genug. Mit einem abenteuerlichen Slalom schafft es Klara, das Werkzeug einzusammeln.?Klaras Rettungsnetz?Klara hat schon wieder etwas Neues entwickelt: Ein super haltbares Netz, was sich per Knopfd ruck entfaltet. Ted will es gleich als Haengematte nutzen, setzt sich dabei aber in seiner Ungeschicklichkeit auf Dolores. Etwas spaeter sind die Mondforscher mit dem Riesenreifenbagger auf der naechsten Mission, um ein Peillicht zu reparieren. Der Ba gger steht am Hang oberhalb vom Stinke See, als die Bremsen versagen. Jim und Ted versuchen ihn zunaechst vergeblich zu stoppen, ehe er in den See plumpst. Mit Hilfe von Klaras Supernetz gelingt ihnen das endlich.?Regie: Alex Busby, Peter Huggan, Be nny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160421 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
|Wunderbare Reise des kleinen Nils Holgersson mit den Wildgaensen|Das gestohlene Gaensekind?Die Freude bei den Wildgaensen ist gross: Die ersten Gaensekueken schluepfen aus den Eiern. In Martin und Daunenfeins Nest liegt noch ein letztes Ei. Als die Schale endlich aufbricht, ist Nils der Erste, den das Kleine sieht. Es haelt Nils fuer seine Mutter, folgt ihm auf Schritt und Tritt. Aufregung gibt es, als der Fuchs Smirre das Kueken schnappt und in eine Hoehle verschleppt. Aber mit einem Trick gelingt es Nils und Kruemel, das kleine, freche Gaensekind zu retten.?Regie: Hisajuki Toriumi?Buch/Autor: Marty Murphy?Musik: Karel Svoboda|Sophia|/mnt/Aufnahmen/Sophia/20160421 1156 - KiKA - Wunderbare Reise des kleinen Nils Holgersson mit den WildgA?nsen.eit
|Tobys Traumtoller Zirkus-Mama hat frei / Im Gleichschritt, tadahh!P o  d|Mama hat frei?Dolores nimmt sich einen Tag frei und besucht ihre Schwester Dolly. Normalerweise kuemmert sich Dolores darum, dass alle Artisten ihre Requisiten in der Vorstellung bereit haben. Diese Aufgabe muessen nun Momo und Thor uebernehmen. Im La ufe des Tages stellen sie mehr und mehr fest, wie schwierig Dolores zu ersetzen ist. Gerade Momo ist mit seiner Aufgabe, die Jonglierbaelle der Clowns und Jangos Ukulele rechtzeitig zur Vorstellung zu bringen, heillos ueberfordert. Schaffen Toby und die anderen es auch ohne Dolores dem Publikum eine gute Vorstellung zu liefern.?Im Gleichschritt, tadahh!?Heute soll die Vorstellung mit einem fulminanten Finale enden - einem Zirkus-Marsch. Jango hat ein Lied komponiert und wird die Musik spielen. Die Clowns "begleiten" ihn mit Luftinstrumenten und Toby will den Tambourstab schwingen. Das will zunaechst nicht recht klappen und er muss noch fleissig ueben. Auch Thor hat so seine Schwierigkeiten mit dem Marschieren, vor allem weil er beim UEben s taendig von Momo abgelenkt wird. Doch alle geben ihr bestes fuer das grosse Finale. Nur Li und Ling halten nichts von der Nummer und ueben lieber etwas anderes. Werden sie am Ende vielleicht doch noch mitmarschieren??Regie: Andy Burns, Barry Purves?Buc h/Autor: Rachel Murrell, David Bonner, Helena Smee, Jeremy Crane, Oliver Ellis, Wayne Jackman?Musik: Paul K. Joyce|Sophia|/mnt/Aufnahmen/Sophia/20160422 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch - Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen - extra fuer kleine Kinder.?In der "Sendung mit dem Elefanten" hissen wir heute di e Piratenfahne. Die koelsche Band Kasalla sticht mit Carolin Kebekus und einer ganzen Piraten-Mannschaft in See. Gemeinsam singen sie den rockigen Song "Pirate". Kinder verkuenden "schreckliche Wahrheiten" ueber Piraten. Tanja und Andre basteln schwar ze Augenklappen. Peppa vergraebt mit ihren Freunden einen geheimen Piratenschatz. Dumm ist nur, dass Pedro Ponys Brille aus Versehen in der Schatztruhe gelandet ist. Und in einem Bilderraetsel versteckt sich ein wilder Kerl. Mehr wird noch nicht verr aten!?Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160422 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Das Feder-Futsch-Problem?Jim und seine Freunde entdecken ein auf ein Mond gefallenes Kometenstueck. Als Jim es bergen will, flutscht es aus der Greifhand seines Fahrzeuges und knallt Ted auf den Kopf. Dadurch ist sein Erinnerungschip beschaedigt, er kann sich nichts mehr merken. Als er etwas holen soll, muss ihm Jim mit einem Magneten einen Merkzettel an sein Metallgehaeuse haengen. Klara findet heraus, dass bei Ted eine kleine Feder verloren ging. Sie ist bei Teds Unfall in ein schmales Loch ge fallen, in die keiner hineingreifen kann. Mithilfe des Magneten koennen sie dann die Feder herausziehen.?Ecky und der Pflanzenraeuber?Jim und Ted erforschen ein Meteoritenfeld. Ted erschrickt vor einem Meteoriten-Monster, bei dem drei Steine wie bei einem Schneemann uebereinander liegen. Ecky hat ganz andere Probleme: Ein Mond-Erdhoernchen reisst ihm in der Gruenen Kuppel aus reinem Spass seine Pflanzen aus. Ein Zaun haelt es nicht davon ab, auch eine von Klara erfundene automatische Falle funktioni ert nicht, sie faengt den unvorsichtigen Ted. Der kleine Plagegeist kann nur abgeschreckt werden, als sie wie eine Vogelscheuche das steinerne Meteor-Monster aufstellen.?Regie: Alex Busby, Peter Huggan, Benny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160422 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
|Wunderbare Reise des kleinen Nils Holgersson mit den Wildgaensen|Sommer in Lappland?Die Wildgaense sind ganz mit der Aufzucht ihrer Jungen beschaeftigt. Nils und Kruemel ziehen in der Gegend herum und lernen einen jungen Biber kennen, der sich bitter ueber seine Eltern beschwert. Tag und Nacht bauen sie zusammen mit den anderen Bibern an einem grossen Damm, haben aber keine Zeit, mit ihm zu spielen. Nils ueberredet die Bibereltern, die Arbeit ruhen zu lassen. Da kommt ein Unwetter auf. Wird der noch unfertige Damm halten??Regie: Hisajuki Toriumi?Buch/Autor: Mar ty Murphy?Musik: Karel Svoboda|Sophia|/mnt/Aufnahmen/Sophia/20160422 1156 - KiKA - Wunderbare Reise des kleinen Nils Holgersson mit den WildgA?nsen.eit
|Tobys Traumtoller Zirkus-Tony kommt zurueck / Momos Weihnachtsgeschenk|Tony kommt zurueck?Tony, der fruehere Zirkusdirektor, kuendigt seine Rueckkehr an. Freudig wird Tony von seiner alten Zirkustruppe empfangen. Er ist auch nicht alleine gekommen, sondern hat seine Partnerin Tammy mitgebracht. Die beiden planen eine West ern-Nummer. Tammy studiert mit der Zirkustruppe einen Western-Tanz und Tony mit Freddo eine lustige Verfolgungsjagd mit dem Lasso ein. Alle freuen sich auf die Vorstellung. Nur Toby hat die ganze Zeit ein mulmiges Gefuehl. Was, wenn Tony wieder Zirk usdirektor sein moechte??Momos Weihnachtsgeschenk?Toby plant fuer Momo ein ganz besonderes Weihnachtsgeschenk und bittet alle Mitglieder des Zirkus', Momo nichts zu verraten. Denn das Geschenk soll eine UEberraschung sein. Natuerlich ist Momo aber viel zu neugierig und moechte schon vorher unbedingt wissen, worum es sich handelt. Ein Artist nach dem anderen wird von ihm geloechert. Aber so sehr Momo auch bettelt und quengelt - die Zirkustruppe haelt ihr Versprechen und verraet nichts. Was Toby sich da wohl ausgedacht hat??Regie: Andy Burns, Barry Purves?Buch/Autor: Rachel Murrell, David Bonner, Helena Smee, Jeremy Crane, Oliver Ellis, Wayne JackmansEmpty, Nick Wil?Musik: Paul K. Joyce|Sophia|/mnt/Aufnahmen/Sophia/20160425 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch, Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen, extra fuer kleine Kinder.?Heute geht es in den Lach- und Sachgeschichten rund um T iere. Tanja und Andre malen lustige Tierbilder aus den Umrissen ihrer Haende. Ilvy und ihr kleiner Bruder Ferris koennen das auch. Peppa und ihre Familie folgen geheimnisvollen Tierspuren im Wald. Oder sind das etwa ihre eigenen Fussabdruecke? Wie imme r zuerst auf englisch und dann auf Deutsch. Ausserdem gibt es heute ein lustiges Tierraetsel: Welcher Fuss gehoert zu welchem Tier??Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160425 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Teds Stimme ist geklaut?Teds Stimmen-Chip ist leicht beschaedigt und Klara will ihn reparieren. Dabei faellt der Chip zu Boden und wird die "Beute" eines kleinen Einsammel-Roboters. Der ist technisch nicht ganz in Ordnung und verschwindet mit dem Chi p aus Munaluna. Ted ist nun voellig sprachlos. Die Mondforscher jagen dem Roboter nach und entdecken ihn schliesslich in einer schmalen Spalte. Da sie ihn nicht erreichen koennen, locken sie ihn mit einer scheinbar verlorenen Schraube heraus.?Kegeln m acht Spass?Jim und Ted spielen gerade Kegeln, als Pixel ihnen sagt, dass in einer neu entdeckten Hoehle wahrscheinlich ein Schatz zu finden waere. Die Mondforscher machen sich blitzschnell auf den Weg, muessen aber leider feststellen, dass Riesenfelsen den Eingang versperren. Nachdem sich diese Bloecke nicht bewegen lassen, kommen sie auf die Idee, das Hindernis mit einem runden Riesenstein wegzukegeln.?Regie: Alex Busby, Peter Huggan, Benny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160425 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
|Wunderbare Reise des kleinen Nils Holgersson mit den Wildgaensen|Die Finnen-Malin?"Habt ihr schon einmal etwas von der Finnen-Malin gehoert?", fragt der Rabe Bataki. Er bringt Nils und Kruemel zu der alten Frau, die zusammen mit ihren Tieren in einer einsamen Huette lebt. Sie sei mit dem Teufel im Bunde, behaupten die Leute in der Gegend. Dabei sorgt sich die Alte um die Tiere im Dorf, die von den Menschen nicht gut gehalten werden. Wenn sie nur die Sprache der Tiere verstehen koennte! Hier kann Nils helfen. Ein Kaufmann nimmt Nils und die Finnen-Malin auf se inem Wagen mit, aber ehe sie ins Dorf gelangen, erscheint ein Rudel hungriger Woelfe.?Regie: Hisajuki Toriumi?Buch/Autor: Marty Murphy?Musik: Karel Svoboda|Sophia|/mnt/Aufnahmen/Sophia/20160425 1156 - KiKA - Wunderbare Reise des kleinen Nils Holgersson mit den WildgA?nsen.eit
|Tauch, Timmy, Tauch!-Hoehlenabenteuer / Das Seeungeheuer|Hoehlenabenteuer?Timmy hat sich die Kamera seines Ausbilders Taucher Tom geborgt, um einen Dokumentarfilm zu drehen. Aber Tom gibt ihm und seiner Freundin Bess den Auftrag, Steine einzusammeln, die ein Muellschiff einfach ins Meer gekippt hat. Ploetzl ich kommt unter den Steinen ein Fisch hervor, wie ihn Timmy noch nie gesehen hat! Den muss er unbedingt filmen! Timmy ueberredet Bess, den Fisch zu verfolgen. Gesagt, getan. Als der Fisch in einem Unterwassertunnel verschwindet, schwimmt ihm Timmy m utig hinterher, wenig spaeter folgt ihm Bess. Doch da loest sich die Seetangschnur, die Bess Timmy umgebunden hatte, um aus dem Tunnel wieder herauszufinden, und die beiden verirren sich im Tunnel. Wie werden sie wieder aus ihm herausfinden??Das Seeu ngeheuer?Versehentlich bricht Timmy eine Koralle ab, UMA, die Unterwasser-Multifunktions-Assistentin, wird fuerchterlich wuetend sein! Und so traut sich Timmy erst gar nicht, es ihr zu beichten. Es kommt ihm gerade recht, dass Skid behauptet, gesehen zu haben, wie ein Seeungeheuer die Koralle abgebrochen hat. Leider glaubt UMA nicht an Seeungeheuer, so dass Timmy und Bess ihr eines vorgaukeln wollen. Bei dieser Maskerade geraten sie in gefaehrliche Naehe eines riesigen unbekannten Fisches, der t atsaechlich ein Seeungeheuer sein koennte. Timmy lenkt den Riesen ab, waehrend Bess UMA und Taucher Tom zu Hilfe holt. Schnell stellt sich heraus, dass es sich bei dem "Seeungeheuer" um einen harmlosen Walhai handelt. Aber da ist noch immer die Frage offen, wer denn nun die Koralle abgebrochen hat.?Darsteller:?Timmy - Pete Stefanow?Bess - Katharina Ritter?Taucher Tom - Robin Kahnmeyer?Skid - Konrad Boesherz?Kaept'n Brandt - Bernhard Voelger?UMA - Helga Sasse?Ranger Bill - Ben Posener?Shanty - Robi n Brosch?Suzie - Friedel Morgenstern?Roberta - Jodie Blank?Regie: Bob Doucette, Jane Schneider, Garry Hurst?Buch/Autor: Melanie Alexander, Simon Hopkinson, Susan Oliver, Gina Roncoli, Dan Wicksman, Gibson Nolte?Musik: Ceiri Torjussen|Sophia|/mnt/Aufnahmen/Sophia/20160426 0701 - KiKA - Tobys Traumtoller Zirkus.eit
|Die Sendung mit dem Elefanten|Folge?Die Welt ist elefantastisch, Augen auf und mitgemacht! Der kleine blaue Elefant und seine Freunde praesentieren Geschichten zum Entdecken, Staunen und Mitlachen, extra fuer kleine Kinder.?In den Lach- und Sachgeschichten wird heute aufgeraeumt: Ritter Rost will beim Ordnung machen helfen und sorgt dabei fuer ein riesengrosses Durcheinander. Chaos herrscht auch im Kinderzimmer von Charlie und Lola. Es ist so schlimm, dass Charlie beschliesst auszuziehen, bis Lola all ihre Spielsachen aufgeraeu mt hat. Auch Carl spielt mit seinen Spielzeugautos am liebsten auf dem Boden und sorgt fuer grosse Unordnung. Anke hat ihre Pullis gewaschen und wirft sie einfach in den Schrank. Das gefaellt Denis natuerlich gar nicht! Ausserdem klappt sich eine dampfe nde Lokomotive zusammen. Ob sie wohl das richtige Hinter- und Vorderteil findet??Regie: Renate Bleichenbach, Leona Frommelt?Buch/Autor: Renate Bleichenbach, Leona Frommelt|Sophia|/mnt/Aufnahmen/Sophia/20160426 0720 - KiKA - Die Sendung mit dem Elefanten.eit
|Raumfahrer Jim - Abenteuer auf Munaluna|Das Krater-Tierchen?Eine Satellitenschuessel muss ausgetauscht werden. Ted erklaert sich selber kurzerhand zum Fuehrer dieser verantwortungsvollen Mission und will deshalb auch alle Namen neuer Entdeckungen bestimmen. In einem Krater finden sie ein kl eines Tier. Ted nennt es "Krater-Tierchen"und nimmt es mit in die Gruene Kuppel. Dort allerdings frisst das Wesen in Riesengeschwindigkeit alle Vorraete auf. Inzwischen ist die neue Satellitenschuessel ausgefallen. Vor Ort merkt Jim, dass die Schuessel von einem schnell wachsenden Mondefeu zugewachsen ist. Er begreift, dass das Krater-Tierchen mit seinem enormen Hunger die Pflanzen immer so weit weggefuttert hat, dass sie keine Zerstoerung anrichten konnten.?Die schwebenden Seerosenblaetter?Jim, W uffel und Ted entdecken spezielle Mond-Seerosenblaetter. Waehrenddessen sinkt Ecky mit dem Riesenreifenbagger auf einer eigenen Mondmission in einem Treibsandfeld ein. Die eingeleitete Befreiungsaktion scheitert zunaechst, weil keiner dicht genug an d as Fahrzeug kommt, um ein Seil zu befestigen. Als Jim dann mit den Seerosenblaettern eine Art schwebende Bruecke ueber den Treibsand legt, gelingt es ein Rettungsseil zu befestigen und den Bagger mithilfe des Turboschwebers herauszuziehen.?Regie: Alex Busby, Peter Huggan, Benny Zelkowicz?Buch/Autor: Jeff Rosen?Musik: Volcano Music, Jonathan Evan, Gerard Tevlin|Sophia|/mnt/Aufnahmen/Sophia/20160426 0921 - KiKA - Raumfahrer Jim - Abenteuer auf Munaluna.eit
